date,trend_index,geo_id,eu_id,phrase,phrase_id,year_week
2020-02-17,35,CA,CA,no sense of smell,c,2020_8
2020-02-18,0,CA,CA,no sense of smell,c,2020_8
2020-02-19,0,CA,CA,no sense of smell,c,2020_8
2020-02-20,0,CA,CA,no sense of smell,c,2020_8
2020-02-21,0,CA,CA,no sense of smell,c,2020_8
2020-02-22,0,CA,CA,no sense of smell,c,2020_8
2020-02-23,0,CA,CA,no sense of smell,c,2020_8
2020-02-24,32,CA,CA,no sense of smell,c,2020_9
2020-02-25,0,CA,CA,no sense of smell,c,2020_9
2020-02-26,31,CA,CA,no sense of smell,c,2020_9
2020-02-27,0,CA,CA,no sense of smell,c,2020_9
2020-02-28,0,CA,CA,no sense of smell,c,2020_9
2020-02-29,0,CA,CA,no sense of smell,c,2020_9
2020-03-01,36,CA,CA,no sense of smell,c,2020_9
2020-03-02,0,CA,CA,no sense of smell,c,2020_10
2020-03-03,0,CA,CA,no sense of smell,c,2020_10
2020-03-04,0,CA,CA,no sense of smell,c,2020_10
2020-03-05,33,CA,CA,no sense of smell,c,2020_10
2020-03-06,0,CA,CA,no sense of smell,c,2020_10
2020-03-07,36,CA,CA,no sense of smell,c,2020_10
2020-03-08,0,CA,CA,no sense of smell,c,2020_10
2020-03-09,0,CA,CA,no sense of smell,c,2020_11
2020-03-10,30,CA,CA,no sense of smell,c,2020_11
2020-03-11,0,CA,CA,no sense of smell,c,2020_11
2020-03-12,0,CA,CA,no sense of smell,c,2020_11
2020-03-13,0,CA,CA,no sense of smell,c,2020_11
2020-03-14,0,CA,CA,no sense of smell,c,2020_11
2020-03-15,0,CA,CA,no sense of smell,c,2020_11
2020-03-16,0,CA,CA,no sense of smell,c,2020_12
2020-03-17,0,CA,CA,no sense of smell,c,2020_12
2020-03-18,31,CA,CA,no sense of smell,c,2020_12
2020-03-19,31,CA,CA,no sense of smell,c,2020_12
2020-03-20,0,CA,CA,no sense of smell,c,2020_12
2020-03-21,34,CA,CA,no sense of smell,c,2020_12
2020-03-22,100,CA,CA,no sense of smell,c,2020_12
2020-03-23,28,CA,CA,no sense of smell,c,2020_13
2020-03-24,29,CA,CA,no sense of smell,c,2020_13
2019-12-28,54,CA,CA,can't smell,d,2019_52
2019-12-29,0,CA,CA,can't smell,d,2019_52
2019-12-30,0,CA,CA,can't smell,d,2019_1
2019-12-31,77,CA,CA,can't smell,d,2019_1
2020-01-01,55,CA,CA,can't smell,d,2020_1
2020-01-02,49,CA,CA,can't smell,d,2020_1
2020-01-03,47,CA,CA,can't smell,d,2020_1
2020-01-04,0,CA,CA,can't smell,d,2020_1
2020-01-05,99,CA,CA,can't smell,d,2020_1
2020-01-06,44,CA,CA,can't smell,d,2020_2
2020-01-07,46,CA,CA,can't smell,d,2020_2
2020-01-08,0,CA,CA,can't smell,d,2020_2
2020-01-09,0,CA,CA,can't smell,d,2020_2
2020-01-10,0,CA,CA,can't smell,d,2020_2
2020-01-11,51,CA,CA,can't smell,d,2020_2
2020-01-12,48,CA,CA,can't smell,d,2020_2
2020-01-13,42,CA,CA,can't smell,d,2020_3
2020-01-14,41,CA,CA,can't smell,d,2020_3
2020-01-15,44,CA,CA,can't smell,d,2020_3
2020-01-16,45,CA,CA,can't smell,d,2020_3
2020-01-17,0,CA,CA,can't smell,d,2020_3
2020-01-18,52,CA,CA,can't smell,d,2020_3
2020-01-19,51,CA,CA,can't smell,d,2020_3
2020-01-20,0,CA,CA,can't smell,d,2020_4
2020-01-21,46,CA,CA,can't smell,d,2020_4
2020-01-22,0,CA,CA,can't smell,d,2020_4
2020-01-23,0,CA,CA,can't smell,d,2020_4
2020-01-24,0,CA,CA,can't smell,d,2020_4
2020-01-25,52,CA,CA,can't smell,d,2020_4
2020-01-26,49,CA,CA,can't smell,d,2020_4
2020-01-27,44,CA,CA,can't smell,d,2020_5
2020-01-28,45,CA,CA,can't smell,d,2020_5
2020-01-29,46,CA,CA,can't smell,d,2020_5
2020-01-30,0,CA,CA,can't smell,d,2020_5
2020-01-31,48,CA,CA,can't smell,d,2020_5
2020-02-01,78,CA,CA,can't smell,d,2020_5
2020-02-02,51,CA,CA,can't smell,d,2020_5
2020-02-03,0,CA,CA,can't smell,d,2020_6
2020-02-04,46,CA,CA,can't smell,d,2020_6
2020-02-05,47,CA,CA,can't smell,d,2020_6
2020-02-06,46,CA,CA,can't smell,d,2020_6
2020-02-07,0,CA,CA,can't smell,d,2020_6
2020-02-08,0,CA,CA,can't smell,d,2020_6
2020-02-09,52,CA,CA,can't smell,d,2020_6
2020-02-10,0,CA,CA,can't smell,d,2020_7
2020-02-11,43,CA,CA,can't smell,d,2020_7
2020-02-12,44,CA,CA,can't smell,d,2020_7
2020-02-13,91,CA,CA,can't smell,d,2020_7
2020-02-14,0,CA,CA,can't smell,d,2020_7
2020-02-15,52,CA,CA,can't smell,d,2020_7
2020-02-16,0,CA,CA,can't smell,d,2020_7
2020-02-17,0,CA,CA,can't smell,d,2020_8
2020-02-18,88,CA,CA,can't smell,d,2020_8
2020-02-19,44,CA,CA,can't smell,d,2020_8
2020-02-20,45,CA,CA,can't smell,d,2020_8
2020-02-21,0,CA,CA,can't smell,d,2020_8
2020-02-22,100,CA,CA,can't smell,d,2020_8
2020-02-23,49,CA,CA,can't smell,d,2020_8
2020-02-24,43,CA,CA,can't smell,d,2020_9
2020-02-25,44,CA,CA,can't smell,d,2020_9
2020-02-26,0,CA,CA,can't smell,d,2020_9
2020-02-27,43,CA,CA,can't smell,d,2020_9
2020-02-28,0,CA,CA,can't smell,d,2020_9
2020-02-29,49,CA,CA,can't smell,d,2020_9
2020-03-01,49,CA,CA,can't smell,d,2020_9
2020-03-02,0,CA,CA,can't smell,d,2020_10
2020-03-03,42,CA,CA,can't smell,d,2020_10
2020-03-04,0,CA,CA,can't smell,d,2020_10
2020-03-05,43,CA,CA,can't smell,d,2020_10
2020-03-06,0,CA,CA,can't smell,d,2020_10
2020-03-07,48,CA,CA,can't smell,d,2020_10
2020-03-08,95,CA,CA,can't smell,d,2020_10
2020-03-09,42,CA,CA,can't smell,d,2020_11
2020-03-10,0,CA,CA,can't smell,d,2020_11
2020-03-11,0,CA,CA,can't smell,d,2020_11
2020-03-12,0,CA,CA,can't smell,d,2020_11
2020-03-13,0,CA,CA,can't smell,d,2020_11
2020-03-14,0,CA,CA,can't smell,d,2020_11
2020-03-15,0,CA,CA,can't smell,d,2020_11
2020-03-16,0,CA,CA,can't smell,d,2020_12
2020-03-17,41,CA,CA,can't smell,d,2020_12
2020-03-18,41,CA,CA,can't smell,d,2020_12
2020-03-19,42,CA,CA,can't smell,d,2020_12
2020-03-20,81,CA,CA,can't smell,d,2020_12
2020-03-21,68,CA,CA,can't smell,d,2020_12
2020-03-22,45,CA,CA,can't smell,d,2020_12
2020-03-23,37,CA,CA,can't smell,d,2020_13
2020-03-24,79,CA,CA,can't smell,d,2020_13
2019-12-28,0,IE,IE,loss of smell,a,2019_52
2019-12-29,0,IE,IE,loss of smell,a,2019_52
2019-12-30,0,IE,IE,loss of smell,a,2019_1
2019-12-31,0,IE,IE,loss of smell,a,2019_1
2020-01-01,0,IE,IE,loss of smell,a,2020_1
2020-01-02,0,IE,IE,loss of smell,a,2020_1
2020-01-03,0,IE,IE,loss of smell,a,2020_1
2020-01-04,0,IE,IE,loss of smell,a,2020_1
2020-01-05,0,IE,IE,loss of smell,a,2020_1
2020-01-06,0,IE,IE,loss of smell,a,2020_2
2020-01-07,0,IE,IE,loss of smell,a,2020_2
2020-01-08,0,IE,IE,loss of smell,a,2020_2
2020-01-09,0,IE,IE,loss of smell,a,2020_2
2020-01-10,28,IE,IE,loss of smell,a,2020_2
2020-01-11,0,IE,IE,loss of smell,a,2020_2
2020-01-12,0,IE,IE,loss of smell,a,2020_2
2020-01-13,0,IE,IE,loss of smell,a,2020_3
2020-01-14,0,IE,IE,loss of smell,a,2020_3
2020-01-15,0,IE,IE,loss of smell,a,2020_3
2020-01-16,0,IE,IE,loss of smell,a,2020_3
2020-01-17,0,IE,IE,loss of smell,a,2020_3
2020-01-18,0,IE,IE,loss of smell,a,2020_3
2020-01-19,0,IE,IE,loss of smell,a,2020_3
2020-01-20,0,IE,IE,loss of smell,a,2020_4
2020-01-21,0,IE,IE,loss of smell,a,2020_4
2020-01-22,0,IE,IE,loss of smell,a,2020_4
2020-01-23,0,IE,IE,loss of smell,a,2020_4
2020-01-24,0,IE,IE,loss of smell,a,2020_4
2020-01-25,0,IE,IE,loss of smell,a,2020_4
2020-01-26,0,IE,IE,loss of smell,a,2020_4
2020-01-27,25,IE,IE,loss of smell,a,2020_5
2020-01-28,0,IE,IE,loss of smell,a,2020_5
2020-01-29,0,IE,IE,loss of smell,a,2020_5
2020-01-30,0,IE,IE,loss of smell,a,2020_5
2020-01-31,27,IE,IE,loss of smell,a,2020_5
2020-02-01,0,IE,IE,loss of smell,a,2020_5
2020-02-02,0,IE,IE,loss of smell,a,2020_5
2020-02-03,0,IE,IE,loss of smell,a,2020_6
2020-02-04,0,IE,IE,loss of smell,a,2020_6
2020-02-05,0,IE,IE,loss of smell,a,2020_6
2020-02-06,0,IE,IE,loss of smell,a,2020_6
2020-02-07,0,IE,IE,loss of smell,a,2020_6
2020-02-08,0,IE,IE,loss of smell,a,2020_6
2020-02-09,0,IE,IE,loss of smell,a,2020_6
2020-02-10,25,IE,IE,loss of smell,a,2020_7
2020-02-11,0,IE,IE,loss of smell,a,2020_7
2020-02-12,0,IE,IE,loss of smell,a,2020_7
2020-02-13,0,IE,IE,loss of smell,a,2020_7
2020-02-14,0,IE,IE,loss of smell,a,2020_7
2020-02-15,28,IE,IE,loss of smell,a,2020_7
2020-02-16,0,IE,IE,loss of smell,a,2020_7
2020-02-17,26,IE,IE,loss of smell,a,2020_8
2020-02-18,0,IE,IE,loss of smell,a,2020_8
2020-02-19,0,IE,IE,loss of smell,a,2020_8
2020-02-20,0,IE,IE,loss of smell,a,2020_8
2020-02-21,27,IE,IE,loss of smell,a,2020_8
2020-02-22,0,IE,IE,loss of smell,a,2020_8
2020-02-23,0,IE,IE,loss of smell,a,2020_8
2020-02-24,0,IE,IE,loss of smell,a,2020_9
2020-02-25,0,IE,IE,loss of smell,a,2020_9
2020-02-26,0,IE,IE,loss of smell,a,2020_9
2020-02-27,26,IE,IE,loss of smell,a,2020_9
2020-02-28,0,IE,IE,loss of smell,a,2020_9
2020-02-29,28,IE,IE,loss of smell,a,2020_9
2020-03-01,0,IE,IE,loss of smell,a,2020_9
2020-03-02,26,IE,IE,loss of smell,a,2020_10
2020-03-03,0,IE,IE,loss of smell,a,2020_10
2020-03-04,26,IE,IE,loss of smell,a,2020_10
2020-03-05,0,IE,IE,loss of smell,a,2020_10
2020-03-06,27,IE,IE,loss of smell,a,2020_10
2020-03-07,0,IE,IE,loss of smell,a,2020_10
2020-03-08,0,IE,IE,loss of smell,a,2020_10
2020-03-09,0,IE,IE,loss of smell,a,2020_11
2020-03-10,0,IE,IE,loss of smell,a,2020_11
2020-03-11,0,IE,IE,loss of smell,a,2020_11
2020-03-12,0,IE,IE,loss of smell,a,2020_11
2020-03-13,26,IE,IE,loss of smell,a,2020_11
2020-03-14,28,IE,IE,loss of smell,a,2020_11
2020-03-15,0,IE,IE,loss of smell,a,2020_11
2020-03-16,24,IE,IE,loss of smell,a,2020_12
2020-03-17,0,IE,IE,loss of smell,a,2020_12
2020-03-18,24,IE,IE,loss of smell,a,2020_12
2020-03-19,25,IE,IE,loss of smell,a,2020_12
2020-03-20,24,IE,IE,loss of smell,a,2020_12
2020-03-21,68,IE,IE,loss of smell,a,2020_12
2020-03-22,86,IE,IE,loss of smell,a,2020_12
2020-03-23,52,IE,IE,loss of smell,a,2020_13
2020-03-24,100,IE,IE,loss of smell,a,2020_13
2019-12-28,0,IE,IE,lost sense of smell,b,2019_52
2019-12-29,0,IE,IE,lost sense of smell,b,2019_52
2019-12-30,0,IE,IE,lost sense of smell,b,2019_1
2019-12-31,0,IE,IE,lost sense of smell,b,2019_1
2020-01-01,0,IE,IE,lost sense of smell,b,2020_1
2020-01-02,0,IE,IE,lost sense of smell,b,2020_1
2020-01-03,0,IE,IE,lost sense of smell,b,2020_1
2020-01-04,0,IE,IE,lost sense of smell,b,2020_1
2020-01-05,0,IE,IE,lost sense of smell,b,2020_1
2020-01-06,0,IE,IE,lost sense of smell,b,2020_2
2020-01-07,0,IE,IE,lost sense of smell,b,2020_2
2020-01-08,0,IE,IE,lost sense of smell,b,2020_2
2020-01-09,0,IE,IE,lost sense of smell,b,2020_2
2020-01-10,0,IE,IE,lost sense of smell,b,2020_2
2020-01-11,0,IE,IE,lost sense of smell,b,2020_2
2020-01-12,0,IE,IE,lost sense of smell,b,2020_2
2020-01-13,0,IE,IE,lost sense of smell,b,2020_3
2020-01-14,0,IE,IE,lost sense of smell,b,2020_3
2020-01-15,0,IE,IE,lost sense of smell,b,2020_3
2020-01-16,0,IE,IE,lost sense of smell,b,2020_3
2020-01-17,0,IE,IE,lost sense of smell,b,2020_3
2020-01-18,0,IE,IE,lost sense of smell,b,2020_3
2020-01-19,0,IE,IE,lost sense of smell,b,2020_3
2020-01-20,0,IE,IE,lost sense of smell,b,2020_4
2020-01-21,0,IE,IE,lost sense of smell,b,2020_4
2020-01-22,0,IE,IE,lost sense of smell,b,2020_4
2020-01-23,0,IE,IE,lost sense of smell,b,2020_4
2020-01-24,0,IE,IE,lost sense of smell,b,2020_4
2020-01-25,0,IE,IE,lost sense of smell,b,2020_4
2020-01-26,0,IE,IE,lost sense of smell,b,2020_4
2020-01-27,0,IE,IE,lost sense of smell,b,2020_5
2020-01-28,0,IE,IE,lost sense of smell,b,2020_5
2020-01-29,0,IE,IE,lost sense of smell,b,2020_5
2020-01-30,0,IE,IE,lost sense of smell,b,2020_5
2020-01-31,0,IE,IE,lost sense of smell,b,2020_5
2020-02-01,0,IE,IE,lost sense of smell,b,2020_5
2020-02-02,0,IE,IE,lost sense of smell,b,2020_5
2020-02-03,0,IE,IE,lost sense of smell,b,2020_6
2020-02-04,0,IE,IE,lost sense of smell,b,2020_6
2020-02-05,0,IE,IE,lost sense of smell,b,2020_6
2020-02-06,0,IE,IE,lost sense of smell,b,2020_6
2020-02-07,0,IE,IE,lost sense of smell,b,2020_6
2020-02-08,0,IE,IE,lost sense of smell,b,2020_6
2020-02-09,0,IE,IE,lost sense of smell,b,2020_6
2020-02-10,0,IE,IE,lost sense of smell,b,2020_7
2020-02-11,0,IE,IE,lost sense of smell,b,2020_7
2020-02-12,0,IE,IE,lost sense of smell,b,2020_7
2020-02-13,100,IE,IE,lost sense of smell,b,2020_7
2020-02-14,0,IE,IE,lost sense of smell,b,2020_7
2020-02-15,0,IE,IE,lost sense of smell,b,2020_7
2020-02-16,0,IE,IE,lost sense of smell,b,2020_7
2020-02-17,0,IE,IE,lost sense of smell,b,2020_8
2020-02-18,0,IE,IE,lost sense of smell,b,2020_8
2020-02-19,0,IE,IE,lost sense of smell,b,2020_8
2020-02-20,0,IE,IE,lost sense of smell,b,2020_8
2020-02-21,0,IE,IE,lost sense of smell,b,2020_8
2020-02-22,0,IE,IE,lost sense of smell,b,2020_8
2020-02-23,0,IE,IE,lost sense of smell,b,2020_8
2020-02-24,0,IE,IE,lost sense of smell,b,2020_9
2020-02-25,0,IE,IE,lost sense of smell,b,2020_9
2020-02-26,0,IE,IE,lost sense of smell,b,2020_9
2020-02-27,0,IE,IE,lost sense of smell,b,2020_9
2020-02-28,96,IE,IE,lost sense of smell,b,2020_9
2020-02-29,0,IE,IE,lost sense of smell,b,2020_9
2020-03-01,0,IE,IE,lost sense of smell,b,2020_9
2020-03-02,0,IE,IE,lost sense of smell,b,2020_10
2020-03-03,0,IE,IE,lost sense of smell,b,2020_10
2020-03-04,0,IE,IE,lost sense of smell,b,2020_10
2020-03-05,0,IE,IE,lost sense of smell,b,2020_10
2020-03-06,0,IE,IE,lost sense of smell,b,2020_10
2020-03-07,0,IE,IE,lost sense of smell,b,2020_10
2020-03-08,100,IE,IE,lost sense of smell,b,2020_10
2020-03-09,0,IE,IE,lost sense of smell,b,2020_11
2020-03-10,0,IE,IE,lost sense of smell,b,2020_11
2020-03-11,0,IE,IE,lost sense of smell,b,2020_11
2020-03-12,0,IE,IE,lost sense of smell,b,2020_11
2020-03-13,0,IE,IE,lost sense of smell,b,2020_11
2020-03-14,0,IE,IE,lost sense of smell,b,2020_11
2020-03-15,0,IE,IE,lost sense of smell,b,2020_11
2020-03-16,0,IE,IE,lost sense of smell,b,2020_12
2020-03-17,0,IE,IE,lost sense of smell,b,2020_12
2020-03-18,0,IE,IE,lost sense of smell,b,2020_12
2020-03-19,0,IE,IE,lost sense of smell,b,2020_12
2020-03-20,0,IE,IE,lost sense of smell,b,2020_12
2020-03-21,0,IE,IE,lost sense of smell,b,2020_12
2020-03-22,0,IE,IE,lost sense of smell,b,2020_12
2020-03-23,81,IE,IE,lost sense of smell,b,2020_13
2020-03-24,0,IE,IE,lost sense of smell,b,2020_13
2019-12-28,0,IE,IE,no sense of smell,c,2019_52
2019-12-29,0,IE,IE,no sense of smell,c,2019_52
2019-12-30,0,IE,IE,no sense of smell,c,2019_1
2019-12-31,0,IE,IE,no sense of smell,c,2019_1
2020-01-01,0,IE,IE,no sense of smell,c,2020_1
2020-01-02,92,IE,IE,no sense of smell,c,2020_1
2020-01-03,0,IE,IE,no sense of smell,c,2020_1
2020-01-04,0,IE,IE,no sense of smell,c,2020_1
2020-01-05,0,IE,IE,no sense of smell,c,2020_1
2020-01-06,0,IE,IE,no sense of smell,c,2020_2
2020-01-07,0,IE,IE,no sense of smell,c,2020_2
2020-01-08,0,IE,IE,no sense of smell,c,2020_2
2020-01-09,0,IE,IE,no sense of smell,c,2020_2
2020-01-10,0,IE,IE,no sense of smell,c,2020_2
2020-01-11,0,IE,IE,no sense of smell,c,2020_2
2020-01-12,0,IE,IE,no sense of smell,c,2020_2
2020-01-13,0,IE,IE,no sense of smell,c,2020_3
2020-01-14,0,IE,IE,no sense of smell,c,2020_3
2020-01-15,0,IE,IE,no sense of smell,c,2020_3
2020-01-16,0,IE,IE,no sense of smell,c,2020_3
2020-01-17,0,IE,IE,no sense of smell,c,2020_3
2020-01-18,0,IE,IE,no sense of smell,c,2020_3
2020-01-19,0,IE,IE,no sense of smell,c,2020_3
2020-01-20,0,IE,IE,no sense of smell,c,2020_4
2020-01-21,0,IE,IE,no sense of smell,c,2020_4
2020-01-22,0,IE,IE,no sense of smell,c,2020_4
2020-01-23,92,IE,IE,no sense of smell,c,2020_4
2020-01-24,0,IE,IE,no sense of smell,c,2020_4
2020-01-25,0,IE,IE,no sense of smell,c,2020_4
2020-01-26,0,IE,IE,no sense of smell,c,2020_4
2020-01-27,0,IE,IE,no sense of smell,c,2020_5
2020-01-28,0,IE,IE,no sense of smell,c,2020_5
2020-01-29,0,IE,IE,no sense of smell,c,2020_5
2020-01-30,0,IE,IE,no sense of smell,c,2020_5
2020-01-31,0,IE,IE,no sense of smell,c,2020_5
2020-02-01,0,IE,IE,no sense of smell,c,2020_5
2020-02-02,0,IE,IE,no sense of smell,c,2020_5
2020-02-03,0,IE,IE,no sense of smell,c,2020_6
2020-02-04,92,IE,IE,no sense of smell,c,2020_6
2020-02-05,94,IE,IE,no sense of smell,c,2020_6
2020-02-06,0,IE,IE,no sense of smell,c,2020_6
2020-02-07,0,IE,IE,no sense of smell,c,2020_6
2020-02-08,0,IE,IE,no sense of smell,c,2020_6
2020-02-09,0,IE,IE,no sense of smell,c,2020_6
2020-02-10,0,IE,IE,no sense of smell,c,2020_7
2020-02-11,0,IE,IE,no sense of smell,c,2020_7
2020-02-12,0,IE,IE,no sense of smell,c,2020_7
2020-02-13,0,IE,IE,no sense of smell,c,2020_7
2020-02-14,0,IE,IE,no sense of smell,c,2020_7
2020-02-15,0,IE,IE,no sense of smell,c,2020_7
2020-02-16,0,IE,IE,no sense of smell,c,2020_7
2020-02-17,0,IE,IE,no sense of smell,c,2020_8
2020-02-18,0,IE,IE,no sense of smell,c,2020_8
2020-02-19,0,IE,IE,no sense of smell,c,2020_8
2020-02-20,0,IE,IE,no sense of smell,c,2020_8
2020-02-21,0,IE,IE,no sense of smell,c,2020_8
2020-02-22,0,IE,IE,no sense of smell,c,2020_8
2020-02-23,0,IE,IE,no sense of smell,c,2020_8
2020-02-24,0,IE,IE,no sense of smell,c,2020_9
2020-02-25,0,IE,IE,no sense of smell,c,2020_9
2020-02-26,0,IE,IE,no sense of smell,c,2020_9
2020-02-27,0,IE,IE,no sense of smell,c,2020_9
2020-02-28,0,IE,IE,no sense of smell,c,2020_9
2020-02-29,0,IE,IE,no sense of smell,c,2020_9
2020-03-01,0,IE,IE,no sense of smell,c,2020_9
2020-03-02,0,IE,IE,no sense of smell,c,2020_10
2020-03-03,0,IE,IE,no sense of smell,c,2020_10
2020-03-04,0,IE,IE,no sense of smell,c,2020_10
2020-03-05,0,IE,IE,no sense of smell,c,2020_10
2020-03-06,0,IE,IE,no sense of smell,c,2020_10
2020-03-07,0,IE,IE,no sense of smell,c,2020_10
2020-03-08,0,IE,IE,no sense of smell,c,2020_10
2020-03-09,0,IE,IE,no sense of smell,c,2020_11
2020-03-10,0,IE,IE,no sense of smell,c,2020_11
2020-03-11,0,IE,IE,no sense of smell,c,2020_11
2020-03-12,0,IE,IE,no sense of smell,c,2020_11
2020-03-13,0,IE,IE,no sense of smell,c,2020_11
2020-03-14,0,IE,IE,no sense of smell,c,2020_11
2020-03-15,0,IE,IE,no sense of smell,c,2020_11
2020-03-16,86,IE,IE,no sense of smell,c,2020_12
2020-03-17,0,IE,IE,no sense of smell,c,2020_12
2020-03-18,0,IE,IE,no sense of smell,c,2020_12
2020-03-19,0,IE,IE,no sense of smell,c,2020_12
2020-03-20,0,IE,IE,no sense of smell,c,2020_12
2020-03-21,94,IE,IE,no sense of smell,c,2020_12
2020-03-22,100,IE,IE,no sense of smell,c,2020_12
2020-03-23,0,IE,IE,no sense of smell,c,2020_13
2020-03-24,0,IE,IE,no sense of smell,c,2020_13
2019-12-28,0,IE,IE,can't smell,d,2019_52
2019-12-29,0,IE,IE,can't smell,d,2019_52
2019-12-30,0,IE,IE,can't smell,d,2019_1
2019-12-31,0,IE,IE,can't smell,d,2019_1
2020-01-01,0,IE,IE,can't smell,d,2020_1
2020-01-02,0,IE,IE,can't smell,d,2020_1
2020-01-03,0,IE,IE,can't smell,d,2020_1
2020-01-04,100,IE,IE,can't smell,d,2020_1
2020-01-05,0,IE,IE,can't smell,d,2020_1
2020-01-06,0,IE,IE,can't smell,d,2020_2
2020-01-07,0,IE,IE,can't smell,d,2020_2
2020-01-08,0,IE,IE,can't smell,d,2020_2
2020-01-09,0,IE,IE,can't smell,d,2020_2
2020-01-10,0,IE,IE,can't smell,d,2020_2
2020-01-11,0,IE,IE,can't smell,d,2020_2
2020-01-12,0,IE,IE,can't smell,d,2020_2
2020-01-13,0,IE,IE,can't smell,d,2020_3
2020-01-14,0,IE,IE,can't smell,d,2020_3
2020-01-15,0,IE,IE,can't smell,d,2020_3
2020-01-16,0,IE,IE,can't smell,d,2020_3
2020-01-17,0,IE,IE,can't smell,d,2020_3
2020-01-18,0,IE,IE,can't smell,d,2020_3
2020-01-19,0,IE,IE,can't smell,d,2020_3
2020-01-20,0,IE,IE,can't smell,d,2020_4
2020-01-21,0,IE,IE,can't smell,d,2020_4
2020-01-22,0,IE,IE,can't smell,d,2020_4
2020-01-23,0,IE,IE,can't smell,d,2020_4
2020-01-24,0,IE,IE,can't smell,d,2020_4
2020-01-25,0,IE,IE,can't smell,d,2020_4
2020-01-26,0,IE,IE,can't smell,d,2020_4
2020-01-27,0,IE,IE,can't smell,d,2020_5
2020-01-28,0,IE,IE,can't smell,d,2020_5
2020-01-29,89,IE,IE,can't smell,d,2020_5
2020-01-30,0,IE,IE,can't smell,d,2020_5
2020-01-31,0,IE,IE,can't smell,d,2020_5
2020-02-01,0,IE,IE,can't smell,d,2020_5
2020-02-02,0,IE,IE,can't smell,d,2020_5
2020-02-03,0,IE,IE,can't smell,d,2020_6
2020-02-04,0,IE,IE,can't smell,d,2020_6
2020-02-05,0,IE,IE,can't smell,d,2020_6
2020-02-06,0,IE,IE,can't smell,d,2020_6
2020-02-07,0,IE,IE,can't smell,d,2020_6
2020-02-08,0,IE,IE,can't smell,d,2020_6
2020-02-09,0,IE,IE,can't smell,d,2020_6
2020-02-10,0,IE,IE,can't smell,d,2020_7
2020-02-11,0,IE,IE,can't smell,d,2020_7
2020-02-12,0,IE,IE,can't smell,d,2020_7
2020-02-13,0,IE,IE,can't smell,d,2020_7
2020-02-14,0,IE,IE,can't smell,d,2020_7
2020-02-15,0,IE,IE,can't smell,d,2020_7
2020-02-16,0,IE,IE,can't smell,d,2020_7
2020-02-17,0,IE,IE,can't smell,d,2020_8
2020-02-18,0,IE,IE,can't smell,d,2020_8
2020-02-19,0,IE,IE,can't smell,d,2020_8
2020-02-20,0,IE,IE,can't smell,d,2020_8
2020-02-21,0,IE,IE,can't smell,d,2020_8
2020-02-22,97,IE,IE,can't smell,d,2020_8
2020-02-23,0,IE,IE,can't smell,d,2020_8
2020-02-24,0,IE,IE,can't smell,d,2020_9
2020-02-25,0,IE,IE,can't smell,d,2020_9
2020-02-26,0,IE,IE,can't smell,d,2020_9
2020-02-27,0,IE,IE,can't smell,d,2020_9
2020-02-28,0,IE,IE,can't smell,d,2020_9
2020-02-29,0,IE,IE,can't smell,d,2020_9
2020-03-01,0,IE,IE,can't smell,d,2020_9
2020-03-02,0,IE,IE,can't smell,d,2020_10
2020-03-03,0,IE,IE,can't smell,d,2020_10
2020-03-04,0,IE,IE,can't smell,d,2020_10
2020-03-05,0,IE,IE,can't smell,d,2020_10
2020-03-06,0,IE,IE,can't smell,d,2020_10
2020-03-07,0,IE,IE,can't smell,d,2020_10
2020-03-08,0,IE,IE,can't smell,d,2020_10
2020-03-09,81,IE,IE,can't smell,d,2020_11
2020-03-10,0,IE,IE,can't smell,d,2020_11
2020-03-11,0,IE,IE,can't smell,d,2020_11
2020-03-12,0,IE,IE,can't smell,d,2020_11
2020-03-13,87,IE,IE,can't smell,d,2020_11
2020-03-14,0,IE,IE,can't smell,d,2020_11
2020-03-15,0,IE,IE,can't smell,d,2020_11
2020-03-16,0,IE,IE,can't smell,d,2020_12
2020-03-17,0,IE,IE,can't smell,d,2020_12
2020-03-18,0,IE,IE,can't smell,d,2020_12
2020-03-19,84,IE,IE,can't smell,d,2020_12
2020-03-20,0,IE,IE,can't smell,d,2020_12
2020-03-21,0,IE,IE,can't smell,d,2020_12
2020-03-22,0,IE,IE,can't smell,d,2020_12
2020-03-23,76,IE,IE,can't smell,d,2020_13
2020-03-24,78,IE,IE,can't smell,d,2020_13
